case_id;date;start_of_week;start_of_month;translated_comments;sentiment;channel;resolution_time_min;csat_rating_received;classification;resolved_in_sla;first_touch_resolution;group_name_history;groups;total_groups;csat_rated_group_name;issue_classification
CASE-13412;2024-09-04;2024-09-01;2024-09-01;The phone team made banking so easy for me.;positive;email;101;4;PROMOTER;1;1;Grupo G;1;1;Grupo G;Balance Inquiry
CASE-13998;2024-03-12;2024-03-10;2024-03-01;The phone agent was rude and didn’t solve my issue.;negative;email;1658;2;DETRACTOR;0;0;Grupo E;1;1;Grupo E;Login Problems
CASE-15017;2022-01-10;2022-01-09;2022-01-01;The phone agent didn’t know basic banking info.;negative;phone;96;2;DETRACTOR;0;0;Grupo B,Grupo H,Grupo I,Grupo F;4;4;Grupo F;Payment Issues
CASE-15962;2023-04-04;2023-04-02;2023-04-01;The chatbot couldn’t handle my payment issue.;negative;email;3576;2;DETRACTOR;0;0;Grupo I,Grupo C,Grupo H;3;3;Grupo H;Transaction Error
CASE-14871;2022-10-29;2022-10-23;2022-10-01;The phone agent didn’t listen to my complaint.;negative;email;2473;2;DETRACTOR;0;0;Grupo F,Grupo D,Grupo G,Grupo H,Grupo J;5;5;Grupo J;Transaction Error
CASE-16414;2022-03-09;2022-03-06;2022-03-01;The chatbot assisted me with my card replacement smoothly.;positive;email;212;5;PROMOTER;1;1;Grupo D;1;1;Grupo D;Card Issues
CASE-10423;2022-02-28;2022-02-27;2022-02-01;The chatbot made checking my interest rates so simple.;positive;email;66;4;PROMOTER;1;1;Grupo F;1;1;Grupo F;Payment Issues
CASE-14325;2023-07-29;2023-07-23;2023-07-01;The phone agent was impatient and rude.;negative;chatbot;29;1;DETRACTOR;0;0;Grupo B,Grupo G,Grupo A;3;3;Grupo A;Login Problems
CASE-13084;2023-11-01;2023-10-29;2023-11-01;The chatbot handled my balance inquiry like a pro.;positive;phone;14;5;PROMOTER;1;1;Grupo J;1;1;Grupo J;Balance Inquiry
CASE-13106;2024-06-05;2024-06-02;2024-06-01;I had a wonderful experience opening my account via phone.;positive;phone;5;4;PROMOTER;1;1;Grupo F;1;1;Grupo F;Loan Inquiry
CASE-11160;2024-12-31;2024-12-29;2024-12-01;The phone agent didn’t care about my complaint.;negative;chatbot;67;2;DETRACTOR;0;0;Grupo E,Grupo D,Grupo J,Grupo E;3;4;Grupo E;Loan Inquiry
CASE-14684;2022-12-13;2022-12-11;2022-12-01;The chatbot gave me nonsense answers all the time.;negative;email;1951;1;DETRACTOR;0;0;Grupo I,Grupo A;2;2;Grupo A;Transaction Error
CASE-15344;2022-06-21;2022-06-19;2022-06-01;The staff made transferring funds so easy and stress-free.;positive;phone;12;4;PROMOTER;1;1;Grupo J,Grupo H,Grupo J;2;3;Grupo J;Fees Inquiry
CASE-16375;2022-06-02;2022-05-29;2022-06-01;Email support was amazing, they responded right away.;positive;phone;41;4;PROMOTER;0;1;Grupo H,Grupo E,Grupo F;3;3;Grupo F;Loan Inquiry
CASE-13650;2024-11-27;2024-11-24;2024-11-01;The email response was clear and solved my problem.;positive;phone;29;5;PROMOTER;1;1;Grupo E,Grupo B;2;2;Grupo B;Account Setup
CASE-18207;2022-07-27;2022-07-24;2022-07-01;Fantastic support over the phone, my issue was fixed in minutes.;positive;phone;21;4;PROMOTER;1;1;Grupo D,Grupo B;2;2;Grupo B;Loan Inquiry
CASE-18923;2022-04-10;2022-04-10;2022-04-01;Email support was amazing, they responded right away.;positive;email;145;4;PROMOTER;1;1;Grupo B;1;1;Grupo B;Account Setup
CASE-16596;2023-03-31;2023-03-26;2023-03-01;The phone team was incompetent and slow.;negative;email;2220;2;DETRACTOR;0;0;Grupo J,Grupo H,Grupo A;3;3;Grupo A;General Inquiry
CASE-14910;2022-11-08;2022-11-06;2022-11-01;The email response was rude and dismissive.;negative;email;3498;2;DETRACTOR;0;0;Grupo H;1;1;Grupo H;Loan Inquiry
CASE-16057;2024-07-10;2024-07-07;2024-07-01;The chatbot gave me outdated info about my fees.;negative;phone;209;2;DETRACTOR;0;0;Grupo A,Grupo E,Grupo H,Grupo J;4;4;Grupo J;Transaction Error
CASE-10139;2023-04-20;2023-04-16;2023-04-01;The email response was rude and incomplete.;negative;phone;63;2;DETRACTOR;0;0;Grupo D,Grupo C;2;2;Grupo C;Fees Inquiry
CASE-19460;2022-08-25;2022-08-21;2022-08-01;The email team helped me update my contact info effortlessly.;positive;phone;14;5;PROMOTER;1;1;Grupo F;1;1;Grupo F;Login Problems
CASE-16882;2022-08-25;2022-08-21;2022-08-01;The phone team was neutral, solved my issue.;neutral;email;1490;3;DETRACTOR;0;1;Grupo H,Grupo E;2;2;Grupo E;Fees Inquiry
CASE-16426;2022-10-09;2022-10-09;2022-10-01;The email team provided a clear and quick solution.;positive;phone;8;4;PROMOTER;1;1;Grupo H,Grupo B;2;2;Grupo B;Loan Inquiry
CASE-10825;2023-12-17;2023-12-17;2023-12-01;The chatbot misunderstood my loan inquiry completely.;negative;phone;37;2;DETRACTOR;0;0;Grupo D,Grupo E,Grupo B,Grupo H,Grupo A;5;5;Grupo A;Payment Issues
CASE-11074;2022-10-10;2022-10-09;2022-10-01;The chatbot made resetting my PIN so simple.;positive;chatbot;4;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Balance Inquiry
CASE-10657;2024-06-01;2024-05-26;2024-06-01;Email support replied, but it wasn’t very detailed.;neutral;chatbot;12;3;DETRACTOR;0;1;Grupo F;1;1;Grupo F;Balance Inquiry
CASE-13252;2025-02-28;2025-02-23;2025-02-01;The phone team was courteous and fixed my issue instantly.;positive;email;192;4;PROMOTER;1;1;Grupo I;1;1;Grupo I;Login Problems
CASE-11361;2025-02-03;2025-02-02;2025-02-01;The chatbot helped me, but it wasn’t fast.;neutral;email;1299;4;PROMOTER;1;0;Grupo A,Grupo D,Grupo E;3;3;Grupo E;Login Problems
CASE-10590;2023-10-04;2023-10-01;2023-10-01;Phone support was outstanding, they deserve praise!;positive;phone;11;5;PROMOTER;1;1;Grupo C;1;1;Grupo C;Loan Inquiry
CASE-12515;2022-10-04;2022-10-02;2022-10-01;The phone agent was clueless about my account.;negative;phone;79;1;DETRACTOR;0;0;Grupo D,Grupo H;2;2;Grupo H;Card Issues
CASE-14239;2024-10-05;2024-09-29;2024-10-01;The email team was fast and solved my problem.;positive;chatbot;3;4;PROMOTER;1;1;Grupo H;1;1;Grupo H;Account Setup
CASE-14303;2023-12-18;2023-12-17;2023-12-01;The chatbot couldn’t handle my payment issue.;negative;email;3279;2;DETRACTOR;0;0;Grupo A,Grupo A;1;2;Grupo A;Card Issues
CASE-18168;2022-03-19;2022-03-13;2022-03-01;The phone agent hung up on me mid-conversation.;negative;phone;63;2;DETRACTOR;0;0;Grupo B,Grupo D,Grupo C,Grupo I;4;4;Grupo I;Payment Issues
CASE-17954;2022-09-16;2022-09-11;2022-09-01;The email team provided a clear and quick solution.;positive;email;693;4;PROMOTER;1;1;Grupo E,Grupo J,Grupo F;3;3;Grupo F;Account Setup
CASE-17731;2023-02-08;2023-02-05;2023-02-01;Email support exceeded my expectations with their quick reply.;positive;phone;29;4;PROMOTER;1;1;Grupo J,Grupo H;2;2;Grupo H;Balance Inquiry
CASE-15610;2023-04-12;2023-04-09;2023-04-01;The chatbot made banking so convenient, I love it!;positive;chatbot;5;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Login Problems
CASE-13800;2023-11-03;2023-10-29;2023-11-01;The chatbot made paying my bill so easy and fast.;positive;phone;7;5;PROMOTER;1;1;Grupo J;1;1;Grupo J;Balance Inquiry
CASE-18074;2022-01-27;2022-01-23;2022-01-01;Email support didn’t even read my message properly.;negative;email;3725;2;DETRACTOR;0;1;Grupo J,Grupo G,Grupo C,Grupo E;4;4;Grupo E;Login Problems
CASE-13064;2023-12-10;2023-12-10;2023-12-01;Email support ignored my complaint completely.;negative;email;4060;1;DETRACTOR;0;1;Grupo C;1;1;Grupo C;Fraud Report
CASE-18578;2022-03-21;2022-03-20;2022-03-01;The chatbot made checking my rewards so simple.;positive;phone;5;4;PROMOTER;1;1;Grupo B,Grupo E;2;2;Grupo E;Loan Inquiry
CASE-18789;2024-06-24;2024-06-23;2024-06-01;I received a detailed email response in less than an hour.;positive;chatbot;8;4;PROMOTER;1;1;Grupo H,Grupo J;2;2;Grupo J;Balance Inquiry
CASE-10728;2023-09-10;2023-09-10;2023-09-01;The chatbot assisted with my account setup smoothly.;positive;chatbot;5;4;PROMOTER;1;1;Grupo E;1;1;Grupo E;Balance Inquiry
CASE-19532;2023-07-30;2023-07-30;2023-07-01;The chatbot crashed during my payment request.;negative;chatbot;90;2;DETRACTOR;0;0;Grupo J,Grupo F,Grupo G,Grupo J,Grupo G;3;5;Grupo G;Payment Issues
CASE-18418;2024-06-06;2024-06-02;2024-06-01;The chatbot answered my mortgage question accurately.;positive;chatbot;1;5;PROMOTER;1;1;Grupo A,Grupo I;2;2;Grupo I;Login Problems
CASE-11172;2023-09-18;2023-09-17;2023-09-01;The chatbot handled my payment query perfectly.;positive;phone;13;5;PROMOTER;1;1;Grupo I;1;1;Grupo I;Loan Inquiry
CASE-11395;2022-06-08;2022-06-05;2022-06-01;The phone team was great at helping me with my card.;positive;email;115;5;PROMOTER;1;1;Grupo C,Grupo E;2;2;Grupo E;Payment Issues
CASE-13870;2024-02-13;2024-02-11;2024-02-01;The chatbot made checking my interest rates so simple.;positive;email;331;4;PROMOTER;1;1;Grupo J,Grupo B;2;2;Grupo B;General Inquiry
CASE-18834;2024-12-18;2024-12-15;2024-12-01;The phone agent walked me through everything step-by-step.;positive;chatbot;2;4;PROMOTER;1;1;Grupo F,Grupo H;2;2;Grupo H;Account Setup
CASE-18165;2024-10-31;2024-10-27;2024-10-01;The chatbot helped me check my balance instantly, love it!;positive;phone;9;5;PROMOTER;1;1;Grupo B;1;1;Grupo B;Payment Issues
CASE-11115;2022-09-01;2022-08-28;2022-09-01;The chatbot made checking my interest rates so simple.;positive;chatbot;1;5;PROMOTER;1;1;Grupo F;1;1;Grupo F;Card Issues
CASE-14175;2023-03-05;2023-03-05;2023-03-01;The email response was clear and professional.;positive;phone;14;5;PROMOTER;1;1;Grupo E;1;1;Grupo E;Card Issues
CASE-11148;2023-07-15;2023-07-09;2023-07-01;I had a horrible experience with the phone support.;negative;phone;102;1;DETRACTOR;0;0;Grupo A,Grupo B,Grupo C,Grupo A,Grupo D;4;5;Grupo D;Transaction Error
CASE-13057;2024-03-28;2024-03-24;2024-03-01;Phone support was quick and made my day better!;positive;phone;17;4;PROMOTER;1;1;Grupo E,Grupo D;2;2;Grupo D;Card Issues
CASE-17990;2022-03-15;2022-03-13;2022-03-01;I received a detailed email response in less than an hour.;positive;chatbot;14;4;PROMOTER;0;1;Grupo D,Grupo D,Grupo F;2;3;Grupo F;Card Issues
CASE-16353;2024-01-24;2024-01-21;2024-01-01;The chatbot helped me with my savings goal easily.;positive;chatbot;3;4;PROMOTER;1;1;Grupo E;1;1;Grupo E;Fees Inquiry
CASE-13637;2023-05-07;2023-05-07;2023-05-01;The email team solved my issue with a single reply.;positive;email;174;4;PROMOTER;1;1;Grupo H;1;1;Grupo H;Fees Inquiry
CASE-15896;2023-11-10;2023-11-05;2023-11-01;The chatbot failed to reset my password correctly.;negative;chatbot;52;2;DETRACTOR;0;0;Grupo A,Grupo I;2;2;Grupo I;General Inquiry
CASE-13340;2025-02-17;2025-02-16;2025-02-01;The email team helped me update my contact info effortlessly.;positive;chatbot;5;5;PROMOTER;1;1;Grupo F;1;1;Grupo F;General Inquiry
CASE-13505;2023-10-17;2023-10-15;2023-10-01;The chatbot quickly helped me reset my password.;positive;chatbot;3;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Card Issues
CASE-13851;2023-04-05;2023-04-02;2023-04-01;Phone support was friendly and resolved my concern.;positive;phone;13;5;PROMOTER;1;1;Grupo C;1;1;Grupo C;Balance Inquiry
CASE-16647;2024-12-17;2024-12-15;2024-12-01;Phone support was slow and didn’t fix my card issue.;negative;phone;115;2;DETRACTOR;0;0;Grupo G,Grupo A,Grupo C;3;3;Grupo C;Fraud Report
CASE-10882;2024-01-08;2024-01-07;2024-01-01;Email support exceeded my expectations with their quick reply.;positive;chatbot;5;4;PROMOTER;1;1;Grupo G;1;1;Grupo G;Loan Inquiry
CASE-14083;2024-02-29;2024-02-25;2024-02-01;I waited forever on the phone, and they didn’t help.;negative;email;3335;1;DETRACTOR;0;1;Grupo F,Grupo E,Grupo E,Grupo D;3;4;Grupo D;Transaction Error
CASE-13490;2025-02-28;2025-02-23;2025-02-01;The email team solved my issue with a single reply.;positive;phone;24;5;PROMOTER;1;1;Grupo G,Grupo F;2;2;Grupo F;Payment Issues
CASE-17590;2023-02-18;2023-02-12;2023-02-01;The chatbot assisted me with my card replacement smoothly.;positive;chatbot;7;5;PROMOTER;1;1;Grupo B,Grupo H;2;2;Grupo H;Loan Inquiry
CASE-13571;2022-04-26;2022-04-24;2022-04-01;The chatbot answered my mortgage question accurately.;positive;email;73;4;PROMOTER;1;1;Grupo E;1;1;Grupo E;Loan Inquiry
CASE-19745;2024-05-02;2024-04-28;2024-05-01;Phone support was decent, no complaints really.;neutral;phone;23;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Balance Inquiry
CASE-15674;2024-11-13;2024-11-10;2024-11-01;The email team was okay, response was standard.;neutral;chatbot;10;4;PROMOTER;1;1;Grupo E;1;1;Grupo E;Fraud Report
CASE-16036;2022-06-21;2022-06-19;2022-06-01;The email response was spot on and very professional.;positive;chatbot;2;5;PROMOTER;1;1;Grupo A;1;1;Grupo A;Payment Issues
CASE-16328;2023-12-02;2023-11-26;2023-12-01;The support team over the phone was incredibly helpful.;positive;phone;7;4;PROMOTER;1;1;Grupo H;1;1;Grupo H;Account Setup
CASE-17298;2023-11-27;2023-11-26;2023-11-01;The phone agent helped me set up alerts with ease.;positive;email;101;4;PROMOTER;1;1;Grupo B;1;1;Grupo B;Balance Inquiry
CASE-17189;2023-06-22;2023-06-18;2023-06-01;Phone support was awful, they ignored my problem.;negative;phone;168;2;DETRACTOR;0;0;Grupo B,Grupo H,Grupo F,Grupo B;3;4;Grupo B;General Inquiry
CASE-10848;2023-09-17;2023-09-17;2023-09-01;The chatbot gave me accurate info about my account in seconds.;positive;email;75;4;PROMOTER;1;1;Grupo E;1;1;Grupo E;Balance Inquiry
CASE-18247;2023-03-30;2023-03-26;2023-03-01;The chatbot was fine with my transfer issue.;neutral;chatbot;9;3;DETRACTOR;1;0;Grupo H;1;1;Grupo H;Loan Inquiry
CASE-15271;2023-09-12;2023-09-10;2023-09-01;The phone team was great at helping me with my card.;positive;email;123;4;PROMOTER;1;1;Grupo I;1;1;Grupo I;Login Problems
CASE-18787;2023-06-09;2023-06-04;2023-06-01;The chatbot helped me check my balance instantly, love it!;positive;phone;12;5;PROMOTER;1;1;Grupo B;1;1;Grupo B;Fees Inquiry
CASE-15756;2023-08-18;2023-08-13;2023-08-01;The email response was thorough and polite.;positive;email;229;4;PROMOTER;1;1;Grupo A;1;1;Grupo A;Loan Inquiry
CASE-14685;2023-10-20;2023-10-15;2023-10-01;The chatbot made resetting my PIN so simple.;positive;chatbot;4;5;PROMOTER;1;1;Grupo A;1;1;Grupo A;Loan Inquiry
CASE-10157;2025-02-16;2025-02-16;2025-02-01;Email support was spot on, they fixed my login problem quickly.;positive;phone;12;4;PROMOTER;1;1;Grupo H;1;1;Grupo H;Payment Issues
CASE-17175;2022-10-24;2022-10-23;2022-10-01;The email response was detailed and very helpful.;positive;email;222;4;PROMOTER;1;1;Grupo A;1;1;Grupo A;Loan Inquiry
CASE-16890;2022-11-15;2022-11-13;2022-11-01;Super satisfied with the email response to my inquiry.;positive;phone;8;4;PROMOTER;1;1;Grupo G;1;1;Grupo G;Card Issues
CASE-13233;2024-07-04;2024-06-30;2024-07-01;The chatbot crashed when I asked about my loan.;negative;email;4003;2;DETRACTOR;0;0;Grupo J,Grupo A;2;2;Grupo A;Account Setup
CASE-10043;2023-05-26;2023-05-21;2023-05-01;The chatbot answered all my questions perfectly, amazing!;positive;email;229;5;PROMOTER;1;1;Grupo B;1;1;Grupo B;Payment Issues
CASE-19103;2022-07-06;2022-07-03;2022-07-01;The chatbot gave me outdated info about my fees.;negative;email;2695;2;DETRACTOR;0;0;Grupo E,Grupo G,Grupo I,Grupo J,Grupo B;5;5;Grupo B;Transaction Error
CASE-17704;2022-02-23;2022-02-20;2022-02-01;Phone support handled my transfer request flawlessly.;positive;phone;11;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Account Setup
CASE-17167;2023-08-06;2023-08-06;2023-08-01;Super satisfied with the email response to my inquiry.;positive;phone;13;5;PROMOTER;1;1;Grupo B;1;1;Grupo B;Card Issues
CASE-15616;2023-04-07;2023-04-02;2023-04-01;The chatbot guided me through my account options easily.;positive;chatbot;8;4;PROMOTER;1;1;Grupo D,Grupo I;2;2;Grupo I;Loan Inquiry
CASE-16840;2023-04-07;2023-04-02;2023-04-01;Phone support was a disaster, they made it worse!;negative;email;3826;2;DETRACTOR;0;0;Grupo E,Grupo B,Grupo G,Grupo C;4;4;Grupo C;Fraud Report
CASE-17199;2025-01-01;2024-12-29;2025-01-01;The chatbot was a lifesaver when I needed to block my card.;positive;email;160;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Payment Issues
CASE-18470;2022-06-24;2022-06-19;2022-06-01;The chatbot gave me wrong loan terms info.;negative;chatbot;92;1;DETRACTOR;0;0;Grupo J,Grupo H,Grupo D,Grupo B;4;4;Grupo B;Card Issues
CASE-19155;2022-11-30;2022-11-27;2022-11-01;The chatbot kept freezing during my inquiry.;negative;chatbot;103;2;DETRACTOR;0;0;Grupo H,Grupo A,Grupo H,Grupo B;3;4;Grupo B;Fees Inquiry
CASE-10783;2023-02-14;2023-02-12;2023-02-01;The chatbot guided me through online banking setup flawlessly.;positive;chatbot;1;5;PROMOTER;1;1;Grupo G;1;1;Grupo G;Balance Inquiry
CASE-15720;2022-03-28;2022-03-27;2022-03-01;The email team didn’t address my issue at all.;negative;email;3718;2;DETRACTOR;0;0;Grupo D,Grupo J,Grupo E,Grupo C,Grupo I;5;5;Grupo I;Transaction Error
CASE-15342;2024-02-12;2024-02-11;2024-02-01;The phone team was courteous and fixed my issue instantly.;positive;chatbot;7;4;PROMOTER;1;1;Grupo G,Grupo B,Grupo F;3;3;Grupo F;Fees Inquiry
CASE-15484;2022-11-02;2022-10-30;2022-11-01;The service was slow, and my issue is still unresolved.;negative;email;2004;2;DETRACTOR;0;0;Grupo F,Grupo D,Grupo D,Grupo E,Grupo D;3;5;Grupo D;Transaction Error
CASE-18272;2022-10-16;2022-10-16;2022-10-01;The chatbot couldn’t reset my PIN properly.;negative;email;4147;2;DETRACTOR;0;0;Grupo F,Grupo D,Grupo A;3;3;Grupo A;Fraud Report
CASE-14368;2022-03-02;2022-02-27;2022-03-01;The chatbot helped me with my savings goal easily.;positive;chatbot;4;4;PROMOTER;1;1;Grupo C;1;1;Grupo C;Balance Inquiry
CASE-10290;2023-09-27;2023-09-24;2023-09-01;The email team provided a clear and quick solution.;positive;phone;10;4;PROMOTER;1;1;Grupo G,Grupo E,Grupo H;3;3;Grupo H;Card Issues
CASE-14918;2024-09-22;2024-09-22;2024-09-01;Phone support was disrespectful and unhelpful.;negative;email;3051;2;DETRACTOR;0;0;Grupo H,Grupo A;2;2;Grupo A;Fraud Report
CASE-17232;2023-06-25;2023-06-25;2023-06-01;The chatbot was alright with my balance inquiry.;neutral;chatbot;11;3;DETRACTOR;0;1;Grupo D,Grupo J;2;2;Grupo J;Payment Issues
CASE-19382;2022-02-13;2022-02-13;2022-02-01;The chatbot assisted with my account setup smoothly.;positive;chatbot;6;5;PROMOTER;1;1;Grupo A,Grupo D;2;2;Grupo D;Payment Issues
CASE-15432;2024-03-26;2024-03-24;2024-03-01;The chatbot handled my balance inquiry like a pro.;positive;phone;27;5;PROMOTER;1;1;Grupo H,Grupo I,Grupo A;3;3;Grupo A;Account Setup
CASE-12992;2023-08-11;2023-08-06;2023-08-01;The email response was thorough and resolved my question.;positive;email;207;5;PROMOTER;1;1;Grupo F;1;1;Grupo F;Card Issues
CASE-11641;2025-01-25;2025-01-19;2025-01-01;The email team ignored my urgent request.;negative;chatbot;53;2;DETRACTOR;0;0;Grupo D,Grupo B,Grupo G;3;3;Grupo G;Transaction Error
CASE-14864;2023-12-12;2023-12-10;2023-12-01;Email support took days to reply, terrible service!;negative;email;4269;2;DETRACTOR;0;0;Grupo A,Grupo A,Grupo I,Grupo H;3;4;Grupo H;Balance Inquiry
CASE-12834;2025-01-20;2025-01-19;2025-01-01;Phone support was outstanding and very helpful.;positive;phone;7;4;PROMOTER;1;1;Grupo E;1;1;Grupo E;Account Setup
CASE-15100;2023-02-10;2023-02-05;2023-02-01;The phone agent helped me, but it was slow.;neutral;chatbot;52;4;PROMOTER;0;1;Grupo B,Grupo B,Grupo C,Grupo J;3;4;Grupo J;Login Problems
CASE-15029;2024-01-10;2024-01-07;2024-01-01;The phone team was unprofessional and unhelpful.;negative;email;3838;1;DETRACTOR;0;0;Grupo G,Grupo F,Grupo H;3;3;Grupo H;Account Setup
CASE-18424;2023-02-03;2023-01-29;2023-02-01;Phone support was amazing, they handled my complaint well.;positive;email;135;5;PROMOTER;1;1;Grupo I;1;1;Grupo I;Card Issues
CASE-12320;2022-02-03;2022-01-30;2022-02-01;The email team helped me update my contact info effortlessly.;positive;chatbot;7;5;PROMOTER;1;1;Grupo J,Grupo G;2;2;Grupo G;Account Setup
CASE-17595;2024-04-23;2024-04-21;2024-04-01;The email team was courteous and efficient.;positive;phone;7;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Loan Inquiry
CASE-14430;2025-01-18;2025-01-12;2025-01-01;I had a horrible experience with the phone support.;negative;chatbot;13;2;DETRACTOR;0;0;Grupo E,Grupo I;2;2;Grupo I;Transaction Error
CASE-17434;2023-06-14;2023-06-11;2023-06-01;Phone support handled my transfer request flawlessly.;positive;email;74;5;PROMOTER;1;1;Grupo B;1;1;Grupo B;Transaction Error
CASE-12736;2022-12-29;2022-12-25;2022-12-01;The chatbot gave me irrelevant answers every time.;negative;email;3738;2;DETRACTOR;0;0;Grupo H;1;1;Grupo H;Card Issues
CASE-17826;2022-04-01;2022-03-27;2022-04-01;The chatbot guided me through online banking setup flawlessly.;positive;phone;13;5;PROMOTER;1;1;Grupo C;1;1;Grupo C;General Inquiry
CASE-11823;2022-07-07;2022-07-03;2022-07-01;Phone support was quick and made my day better!;positive;chatbot;1;5;PROMOTER;1;1;Grupo D;1;1;Grupo D;Transaction Error
CASE-17643;2023-08-28;2023-08-27;2023-08-01;Phone support was outstanding, they deserve praise!;positive;email;75;4;PROMOTER;1;1;Grupo G;1;1;Grupo G;Fees Inquiry
