case_id;date;start_of_week;start_of_month;translated_comments;sentiment;channel;resolution_time_min;csat_rating_received;classification;resolved_in_sla;first_touch_resolution;group_name_history;groups;total_groups;csat_rated_group_name;issue_classification
CASE-28392;2025-01-09;2025-01-05;2025-01-01;The chatbot was quick to assist with my transfer request.;positive;chatbot;3;5;PROMOTER;1;1;Grupo F,Grupo J;2;2;Grupo J;Loan Inquiry
CASE-25336;2023-07-30;2023-07-30;2023-07-01;The chatbot gave me wrong payment instructions.;negative;email;2205;2;DETRACTOR;0;0;Grupo E,Grupo A;2;2;Grupo A;Transaction Error
CASE-17175;2022-08-25;2022-08-21;2022-08-01;The chatbot gave me accurate info about my account in seconds.;positive;phone;12;4;PROMOTER;1;1;Grupo C;1;1;Grupo C;Loan Inquiry
CASE-28779;2023-05-04;2023-04-30;2023-05-01;Great customer service, the phone representative was so polite!;positive;email;247;5;PROMOTER;1;1;Grupo H,Grupo G;2;2;Grupo G;Payment Issues
CASE-22976;2023-07-03;2023-07-02;2023-07-01;Phone support was regular, solved my problem.;neutral;email;933;4;PROMOTER;1;0;Grupo G,Grupo E,Grupo I;3;3;Grupo I;Card Issues
CASE-26047;2024-05-23;2024-05-19;2024-05-01;Email support exceeded my expectations with their quick reply.;positive;chatbot;4;5;PROMOTER;1;1;Grupo I;1;1;Grupo I;Transaction Error
CASE-16130;2022-06-01;2022-05-29;2022-06-01;Email support was a complete letdown.;negative;email;1781;2;DETRACTOR;0;0;Grupo H,Grupo D,Grupo G;3;3;Grupo G;Transaction Error
CASE-22963;2022-03-22;2022-03-20;2022-03-01;Email support was fast and gave me all the info I needed.;positive;chatbot;2;4;PROMOTER;1;1;Grupo E;1;1;Grupo E;Loan Inquiry
CASE-16609;2023-09-17;2023-09-17;2023-09-01;The chatbot was a lifesaver when I needed to block my card.;positive;chatbot;1;4;PROMOTER;1;1;Grupo H;1;1;Grupo H;Card Issues
CASE-24434;2023-12-17;2023-12-17;2023-12-01;The chatbot couldn’t assist with my statement.;negative;chatbot;11;1;DETRACTOR;0;0;Grupo G,Grupo A;2;2;Grupo A;Card Issues
CASE-16845;2022-05-27;2022-05-22;2022-05-01;The email support team was professional and courteous.;positive;phone;7;5;PROMOTER;1;1;Grupo B;1;1;Grupo B;Balance Inquiry
CASE-27217;2025-01-10;2025-01-05;2025-01-01;The email response was prompt and very clear.;positive;phone;20;4;PROMOTER;1;1;Grupo F,Grupo G;2;2;Grupo G;Loan Inquiry
CASE-20022;2022-06-06;2022-06-05;2022-06-01;The phone agent helped me with my rewards program.;positive;email;347;4;PROMOTER;1;0;Grupo D,Grupo D;1;2;Grupo D;Card Issues
CASE-18171;2024-12-15;2024-12-15;2024-12-01;The phone agent hung up on me mid-conversation.;negative;phone;159;1;DETRACTOR;0;0;Grupo D,Grupo D,Grupo A;2;3;Grupo A;Card Issues
CASE-27552;2024-11-09;2024-11-03;2024-11-01;The phone agent was rude and didn’t solve my issue.;negative;phone;216;1;DETRACTOR;0;1;Grupo A,Grupo D,Grupo F,Grupo F;3;4;Grupo F;Payment Issues
CASE-18877;2024-11-03;2024-11-03;2024-11-01;The phone agent was great at explaining my loan terms.;positive;phone;13;4;PROMOTER;1;1;Grupo F,Grupo G;2;2;Grupo G;Card Issues
CASE-24875;2023-02-06;2023-02-05;2023-02-01;The chatbot failed to assist with my rewards query.;negative;chatbot;67;2;DETRACTOR;0;0;Grupo D,Grupo D,Grupo D;1;3;Grupo D;Account Setup
CASE-20864;2023-03-30;2023-03-26;2023-03-01;The chatbot assisted with my account setup smoothly.;positive;phone;5;5;PROMOTER;1;1;Grupo J;1;1;Grupo J;Balance Inquiry
CASE-24239;2025-02-06;2025-02-02;2025-02-01;Email support was fast and gave me all the info I needed.;positive;phone;10;5;PROMOTER;1;1;Grupo F;1;1;Grupo F;Balance Inquiry
CASE-16367;2022-01-01;2021-12-26;2022-01-01;The phone agent was friendly and fixed my login issue.;positive;chatbot;1;5;PROMOTER;1;1;Grupo C;1;1;Grupo C;Loan Inquiry
CASE-27235;2022-08-31;2022-08-28;2022-08-01;The phone agent was okay, no big problems.;neutral;email;665;3;DETRACTOR;1;1;Grupo A;1;1;Grupo A;Card Issues
CASE-18668;2022-07-02;2022-06-26;2022-07-01;The email response was clear and professional.;positive;chatbot;3;4;PROMOTER;1;1;Grupo C,Grupo B,Grupo E;3;3;Grupo E;Account Setup
CASE-25853;2023-01-28;2023-01-22;2023-01-01;The email response was professional and to the point.;positive;phone;14;4;PROMOTER;1;1;Grupo F;1;1;Grupo F;Fees Inquiry
CASE-16893;2022-04-25;2022-04-24;2022-04-01;The email team solved my issue with a single reply.;positive;email;113;4;PROMOTER;1;1;Grupo I;1;1;Grupo I;Login Problems
CASE-17623;2023-10-13;2023-10-08;2023-10-01;The chatbot assisted me with my savings account inquiry perfectly.;positive;phone;16;4;PROMOTER;1;1;Grupo E,Grupo I;2;2;Grupo I;Payment Issues
CASE-25609;2022-02-26;2022-02-20;2022-02-01;The phone agent refused to escalate my issue.;negative;email;4060;2;DETRACTOR;0;1;Grupo F,Grupo C,Grupo B,Grupo B;3;4;Grupo B;Loan Inquiry
CASE-20083;2023-04-17;2023-04-16;2023-04-01;The chatbot crashed when I tried to check my balance.;negative;chatbot;29;2;DETRACTOR;0;0;Grupo A,Grupo F,Grupo C,Grupo F;3;4;Grupo F;Account Setup
CASE-20519;2024-07-06;2024-06-30;2024-07-01;The chatbot gave me irrelevant answers every time.;negative;email;4059;2;DETRACTOR;0;0;Grupo B,Grupo E,Grupo C,Grupo A,Grupo H;5;5;Grupo H;Fraud Report
CASE-16011;2024-05-28;2024-05-26;2024-05-01;Email support made resolving my issue so easy.;positive;phone;8;4;PROMOTER;1;0;Grupo E;1;1;Grupo E;Payment Issues
CASE-17479;2024-03-25;2024-03-24;2024-03-01;The email response was vague and frustrating.;negative;email;3053;2;DETRACTOR;0;0;Grupo E,Grupo C,Grupo B,Grupo I;4;4;Grupo I;Card Issues
CASE-17576;2023-08-13;2023-08-13;2023-08-01;The chatbot kept crashing when I needed help.;negative;email;2580;1;DETRACTOR;0;0;Grupo J,Grupo C,Grupo D,Grupo D,Grupo F;4;5;Grupo F;Login Problems
CASE-24117;2023-08-06;2023-08-06;2023-08-01;The chatbot made my experience so convenient!;positive;phone;12;4;PROMOTER;1;1;Grupo F;1;1;Grupo F;Balance Inquiry
CASE-23517;2023-01-17;2023-01-15;2023-01-01;Email support was slow and didn’t solve anything.;negative;phone;60;2;DETRACTOR;0;0;Grupo G,Grupo H,Grupo J,Grupo J;3;4;Grupo J;Payment Issues
CASE-29287;2023-12-04;2023-12-03;2023-12-01;The email response was rude and dismissive.;negative;chatbot;58;2;DETRACTOR;0;0;Grupo G,Grupo C,Grupo C,Grupo J;3;4;Grupo J;Login Problems
CASE-19225;2024-05-24;2024-05-19;2024-05-01;Phone support was quick and made my day better!;positive;chatbot;3;5;PROMOTER;1;0;Grupo E;1;1;Grupo E;Fees Inquiry
CASE-28136;2024-06-24;2024-06-23;2024-06-01;The email team didn’t address my issue at all.;negative;chatbot;14;2;DETRACTOR;0;0;Grupo A,Grupo G;2;2;Grupo G;Fraud Report
CASE-25803;2022-05-16;2022-05-15;2022-05-01;The email team didn’t care about my problem.;negative;phone;40;1;DETRACTOR;0;1;Grupo A;1;1;Grupo A;Transaction Error
CASE-25133;2023-10-10;2023-10-08;2023-10-01;The chatbot gave me accurate info about my account in seconds.;positive;email;180;5;PROMOTER;1;1;Grupo I;1;1;Grupo I;Balance Inquiry
CASE-26859;2022-06-08;2022-06-05;2022-06-01;Email support didn’t even read my message properly.;negative;chatbot;104;2;DETRACTOR;0;1;Grupo A,Grupo B,Grupo B,Grupo F;3;4;Grupo F;Login Problems
CASE-29878;2024-07-07;2024-07-07;2024-07-01;Email support was okay, not very detailed.;neutral;email;3022;4;PROMOTER;0;0;Grupo F,Grupo B,Grupo E;3;3;Grupo E;Login Problems
CASE-15162;2024-08-27;2024-08-25;2024-08-01;The email team was courteous and efficient.;positive;phone;7;5;PROMOTER;1;1;Grupo E,Grupo C;2;2;Grupo C;Payment Issues
CASE-21294;2025-02-17;2025-02-16;2025-02-01;Phone support was amazing, they handled my complaint well.;positive;email;75;4;PROMOTER;1;1;Grupo E;1;1;Grupo E;Loan Inquiry
CASE-15476;2023-12-01;2023-11-26;2023-12-01;The chatbot couldn’t assist with my bill payment.;negative;phone;153;2;DETRACTOR;0;0;Grupo A,Grupo A,Grupo F,Grupo J,Grupo C;4;5;Grupo C;Login Problems
CASE-28510;2023-10-08;2023-10-08;2023-10-01;Email support was average, nothing special.;neutral;email;3869;4;PROMOTER;0;0;Grupo A,Grupo G,Grupo J;3;3;Grupo J;Loan Inquiry
CASE-25767;2022-12-27;2022-12-25;2022-12-01;Email support didn’t even try to fix my issue.;negative;chatbot;82;1;DETRACTOR;0;0;Grupo D,Grupo H,Grupo C,Grupo J,Grupo C;4;5;Grupo C;Card Issues
CASE-21287;2024-04-24;2024-04-21;2024-04-01;The phone agent helped me with my rewards program.;positive;chatbot;3;5;PROMOTER;1;1;Grupo A,Grupo C;2;2;Grupo C;General Inquiry
CASE-27786;2024-03-20;2024-03-17;2024-03-01;The email response was rude and dismissive.;negative;phone;68;2;DETRACTOR;0;0;Grupo I,Grupo F,Grupo A,Grupo C;4;4;Grupo C;Transaction Error
CASE-27657;2023-07-04;2023-07-02;2023-07-01;Phone support was rude and disconnected me.;negative;email;3447;1;DETRACTOR;0;0;Grupo J,Grupo C,Grupo A;3;3;Grupo A;General Inquiry
CASE-16385;2024-05-24;2024-05-19;2024-05-01;Phone support handled my transfer request flawlessly.;positive;chatbot;1;5;PROMOTER;1;1;Grupo E;1;1;Grupo E;Account Setup
CASE-16449;2024-11-14;2024-11-10;2024-11-01;The chatbot made checking my rewards so simple.;positive;chatbot;4;5;PROMOTER;1;1;Grupo E;1;1;Grupo E;Balance Inquiry
CASE-20066;2023-11-03;2023-10-29;2023-11-01;The chatbot handled my balance inquiry like a pro.;positive;email;100;5;PROMOTER;1;0;Grupo G;1;1;Grupo G;Fees Inquiry
CASE-22473;2023-11-12;2023-11-12;2023-11-01;Email support was a complete letdown.;negative;chatbot;82;2;DETRACTOR;0;0;Grupo C,Grupo G,Grupo F,Grupo A,Grupo G;4;5;Grupo G;Payment Issues
CASE-24943;2024-08-17;2024-08-11;2024-08-01;The support team over the phone was incredibly helpful.;positive;email;67;4;PROMOTER;1;1;Grupo B;1;1;Grupo B;Account Setup
CASE-25164;2023-10-10;2023-10-08;2023-10-01;The phone agent helped me with my rewards program.;positive;chatbot;1;4;PROMOTER;1;1;Grupo E;1;1;Grupo E;Login Problems
CASE-25079;2024-07-15;2024-07-14;2024-07-01;The email response was delayed and unhelpful.;negative;email;2957;2;DETRACTOR;0;0;Grupo B,Grupo F;2;2;Grupo F;Fraud Report
CASE-29565;2022-07-03;2022-07-03;2022-07-01;Email support took a week to reply, ridiculous!;negative;email;1777;2;DETRACTOR;0;0;Grupo H,Grupo I;2;2;Grupo I;Account Setup
CASE-21028;2025-02-26;2025-02-23;2025-02-01;Phone support was friendly and resolved my concern.;positive;phone;15;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Loan Inquiry
CASE-25645;2022-07-06;2022-07-03;2022-07-01;The chatbot gave me incorrect balance info.;negative;chatbot;117;1;DETRACTOR;0;1;Grupo J,Grupo C,Grupo B,Grupo H;4;4;Grupo H;Payment Issues
CASE-22420;2022-02-21;2022-02-20;2022-02-01;The chatbot assisted me with my card replacement smoothly.;positive;phone;24;5;PROMOTER;1;1;Grupo D,Grupo I;2;2;Grupo I;Loan Inquiry
CASE-16309;2022-09-10;2022-09-04;2022-09-01;The chatbot answered my loan question in seconds.;positive;chatbot;1;5;PROMOTER;1;1;Grupo I;1;1;Grupo I;Card Issues
CASE-20877;2022-09-30;2022-09-25;2022-09-01;The agent on the phone explained my mortgage options clearly.;positive;chatbot;2;5;PROMOTER;1;1;Grupo I;1;1;Grupo I;Login Problems
CASE-26492;2022-12-19;2022-12-18;2022-12-01;The email response was vague and frustrating.;negative;phone;151;1;DETRACTOR;0;0;Grupo I,Grupo A,Grupo G,Grupo J;4;4;Grupo J;Card Issues
CASE-24109;2023-09-14;2023-09-10;2023-09-01;The email response was clear and professional.;positive;chatbot;2;5;PROMOTER;1;1;Grupo A;1;1;Grupo A;Balance Inquiry
CASE-18438;2025-02-16;2025-02-16;2025-02-01;I had a horrible experience with the phone support.;negative;phone;35;2;DETRACTOR;0;0;Grupo H,Grupo E,Grupo C;3;3;Grupo C;Payment Issues
CASE-26147;2022-09-29;2022-09-25;2022-09-01;Super satisfied with the email response to my inquiry.;positive;phone;20;4;PROMOTER;1;1;Grupo D,Grupo J,Grupo A;3;3;Grupo A;Fees Inquiry
CASE-26779;2023-05-04;2023-04-30;2023-05-01;Email support was fair, did what was needed.;neutral;email;2641;3;DETRACTOR;0;0;Grupo D,Grupo E;2;2;Grupo E;Balance Inquiry
CASE-15099;2022-11-28;2022-11-27;2022-11-01;The phone agent didn’t know basic banking info.;negative;email;2154;1;DETRACTOR;0;1;Grupo F;1;1;Grupo F;Card Issues
CASE-27045;2024-02-02;2024-01-28;2024-02-01;The phone team didn’t solve my transfer problem.;negative;phone;58;2;DETRACTOR;0;0;Grupo B;1;1;Grupo B;Account Setup
CASE-19131;2025-01-27;2025-01-26;2025-01-01;The email team ignored my urgent request.;negative;chatbot;112;1;DETRACTOR;0;0;Grupo G,Grupo D,Grupo I,Grupo I;3;4;Grupo I;Card Issues
CASE-19961;2023-05-01;2023-04-30;2023-05-01;The chatbot handled my payment query perfectly.;positive;email;114;4;PROMOTER;1;1;Grupo G;1;1;Grupo G;Transaction Error
CASE-29978;2024-02-10;2024-02-04;2024-02-01;The chatbot assisted me with my fees effortlessly.;positive;email;112;5;PROMOTER;1;0;Grupo G;1;1;Grupo G;Transaction Error
CASE-22668;2024-03-04;2024-03-03;2024-03-01;The chatbot gave me useless info about my card.;negative;phone;144;2;DETRACTOR;0;0;Grupo C,Grupo B,Grupo J,Grupo G;4;4;Grupo G;Login Problems
CASE-23372;2023-03-13;2023-03-12;2023-03-01;The chatbot gave me outdated info about my fees.;negative;chatbot;84;1;DETRACTOR;0;0;Grupo J,Grupo G,Grupo E;3;3;Grupo E;Payment Issues
CASE-28456;2022-01-04;2022-01-02;2022-01-01;The chatbot guided me through online banking setup flawlessly.;positive;chatbot;2;5;PROMOTER;1;1;Grupo J,Grupo H,Grupo B;3;3;Grupo B;Card Issues
CASE-23101;2022-01-06;2022-01-02;2022-01-01;The chatbot was fine with my loan question.;neutral;email;646;4;PROMOTER;1;1;Grupo E;1;1;Grupo E;Login Problems
CASE-17794;2024-08-30;2024-08-25;2024-08-01;The phone team made banking so easy for me.;positive;chatbot;4;4;PROMOTER;1;1;Grupo F;1;1;Grupo F;Payment Issues
CASE-27599;2024-11-12;2024-11-10;2024-11-01;The chatbot helped me with my savings goal easily.;positive;phone;6;4;PROMOTER;1;1;Grupo F,Grupo D;2;2;Grupo D;Loan Inquiry
CASE-29967;2024-08-19;2024-08-18;2024-08-01;The chatbot assisted me with my card replacement smoothly.;positive;email;382;5;PROMOTER;1;1;Grupo G,Grupo J;2;2;Grupo J;Account Setup
CASE-28996;2024-01-29;2024-01-28;2024-01-01;The chatbot assisted with my account setup smoothly.;positive;chatbot;5;5;PROMOTER;1;0;Grupo B;1;1;Grupo B;Card Issues
CASE-19730;2024-10-02;2024-09-29;2024-10-01;Phone support was a nightmare, no help at all.;negative;email;1647;2;DETRACTOR;0;0;Grupo F,Grupo I,Grupo H;3;3;Grupo H;Fraud Report
CASE-18327;2022-05-29;2022-05-29;2022-05-01;The email team provided excellent service, I’m happy!;positive;email;108;5;PROMOTER;1;0;Grupo I;1;1;Grupo I;Account Setup
CASE-26731;2024-06-02;2024-06-02;2024-06-01;Phone support was slow and didn’t fix my card issue.;negative;phone;114;1;DETRACTOR;0;0;Grupo A,Grupo E,Grupo E;2;3;Grupo E;Account Setup
CASE-29516;2023-03-30;2023-03-26;2023-03-01;Email support was amazing, they responded right away.;positive;email;152;5;PROMOTER;1;1;Grupo A;1;1;Grupo A;Account Setup
CASE-27949;2024-02-26;2024-02-25;2024-02-01;The staff made transferring funds so easy and stress-free.;positive;email;457;5;PROMOTER;1;1;Grupo G,Grupo I;2;2;Grupo I;Fees Inquiry
CASE-20709;2022-12-04;2022-12-04;2022-12-01;The email response was generic and useless.;negative;chatbot;24;1;DETRACTOR;0;0;Grupo J,Grupo G,Grupo E,Grupo A;4;4;Grupo A;Payment Issues
CASE-24812;2022-07-02;2022-06-26;2022-07-01;The chatbot gave me useless info about my card.;negative;chatbot;74;1;DETRACTOR;0;0;Grupo B,Grupo H,Grupo G,Grupo I;4;4;Grupo I;Account Setup
CASE-16157;2023-10-21;2023-10-15;2023-10-01;The chatbot assisted with my card, but it was slow.;neutral;email;966;4;PROMOTER;1;0;Grupo H;1;1;Grupo H;Login Problems
CASE-25257;2023-05-14;2023-05-14;2023-05-01;The chatbot couldn’t understand my simple question.;negative;phone;101;1;DETRACTOR;0;0;Grupo B,Grupo F;2;2;Grupo F;Login Problems
CASE-17626;2023-02-13;2023-02-12;2023-02-01;Phone support was the worst I’ve ever experienced.;negative;email;1523;2;DETRACTOR;0;0;Grupo H,Grupo I,Grupo G,Grupo B;4;4;Grupo B;Transaction Error
CASE-24625;2022-04-30;2022-04-24;2022-04-01;The email response was clear and solved my problem.;positive;email;309;5;PROMOTER;1;0;Grupo G,Grupo C;2;2;Grupo C;Balance Inquiry
CASE-25790;2023-10-25;2023-10-22;2023-10-01;The email response was thorough and resolved my question.;positive;email;508;5;PROMOTER;1;1;Grupo A,Grupo A,Grupo B;2;3;Grupo B;Payment Issues
CASE-20764;2023-11-22;2023-11-19;2023-11-01;The phone agent didn’t understand my issue.;negative;phone;32;1;DETRACTOR;0;0;Grupo G,Grupo B;2;2;Grupo B;Login Problems
CASE-17218;2024-11-14;2024-11-10;2024-11-01;The phone agent hung up on me mid-conversation.;negative;email;4225;2;DETRACTOR;0;0;Grupo J;1;1;Grupo J;General Inquiry
CASE-19491;2023-05-10;2023-05-07;2023-05-01;The email response was thorough and polite.;positive;chatbot;1;4;PROMOTER;1;1;Grupo A;1;1;Grupo A;Fees Inquiry
CASE-29753;2022-07-20;2022-07-17;2022-07-01;The chatbot couldn’t process my balance request.;negative;email;3159;2;DETRACTOR;0;0;Grupo J,Grupo I,Grupo I,Grupo E;3;4;Grupo E;Card Issues
CASE-19978;2024-03-25;2024-03-24;2024-03-01;The email team solved my issue with a single reply.;positive;chatbot;3;5;PROMOTER;1;1;Grupo B;1;1;Grupo B;Payment Issues
CASE-23832;2022-05-27;2022-05-22;2022-05-01;The chatbot kept crashing when I needed help.;negative;email;2962;2;DETRACTOR;0;1;Grupo I,Grupo F,Grupo H;3;3;Grupo H;Balance Inquiry
CASE-16988;2022-08-31;2022-08-28;2022-08-01;Email support didn’t even try to fix my issue.;negative;phone;148;1;DETRACTOR;0;1;Grupo H,Grupo E,Grupo D;3;3;Grupo D;Transaction Error
CASE-28371;2024-10-23;2024-10-20;2024-10-01;Email support didn’t even read my message properly.;negative;phone;78;1;DETRACTOR;0;0;Grupo C,Grupo J,Grupo D,Grupo H;4;4;Grupo H;Payment Issues
CASE-24644;2023-12-07;2023-12-03;2023-12-01;The phone agent was unhelpful with my fees.;negative;phone;170;2;DETRACTOR;0;0;Grupo B,Grupo B,Grupo I,Grupo E;3;4;Grupo E;Login Problems
CASE-24509;2023-09-21;2023-09-17;2023-09-01;The chatbot was average with my transfer request.;neutral;phone;22;4;PROMOTER;1;1;Grupo C;1;1;Grupo C;Card Issues
CASE-26183;2023-01-22;2023-01-22;2023-01-01;The email support team was professional and courteous.;positive;chatbot;1;4;PROMOTER;1;0;Grupo C;1;1;Grupo C;Loan Inquiry
CASE-19979;2022-08-08;2022-08-07;2022-08-01;The chatbot made checking my rewards so simple.;positive;email;74;4;PROMOTER;1;1;Grupo F;1;1;Grupo F;Transaction Error
CASE-23563;2024-10-20;2024-10-20;2024-10-01;The email team didn’t care about my problem.;negative;chatbot;66;1;DETRACTOR;0;0;Grupo B,Grupo C,Grupo C;2;3;Grupo C;Card Issues
CASE-27327;2025-01-11;2025-01-05;2025-01-01;The phone agent was unhelpful with my fees.;negative;email;2246;2;DETRACTOR;0;0;Grupo B,Grupo C,Grupo J,Grupo G,Grupo J;4;5;Grupo J;Account Setup
CASE-20263;2023-10-29;2023-10-29;2023-10-01;Phone support was disrespectful and unhelpful.;negative;chatbot;47;2;DETRACTOR;0;0;Grupo D,Grupo C;2;2;Grupo C;Fees Inquiry
CASE-17264;2024-11-11;2024-11-10;2024-11-01;The phone team made banking so easy for me.;positive;email;232;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Card Issues
CASE-24164;2024-09-28;2024-09-22;2024-09-01;The chatbot crashed when I asked about my loan.;negative;phone;56;2;DETRACTOR;0;0;Grupo A,Grupo I,Grupo G;3;3;Grupo G;Payment Issues
CASE-15017;2024-08-17;2024-08-11;2024-08-01;The email response was vague and frustrating.;negative;chatbot;42;2;DETRACTOR;0;0;Grupo G,Grupo H,Grupo D,Grupo H;3;4;Grupo H;Transaction Error
CASE-23972;2025-02-26;2025-02-23;2025-02-01;The phone team was slow and didn’t care.;negative;phone;36;2;DETRACTOR;0;0;Grupo B;1;1;Grupo B;Fraud Report
CASE-20802;2023-11-01;2023-10-29;2023-11-01;The chatbot made checking my rewards so simple.;positive;chatbot;1;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Balance Inquiry
CASE-18853;2024-12-23;2024-12-22;2024-12-01;The phone agent was impatient and rude.;negative;email;1812;2;DETRACTOR;0;0;Grupo D,Grupo E,Grupo A;3;3;Grupo A;Payment Issues
CASE-20922;2022-02-26;2022-02-20;2022-02-01;The email response was clear and solved my problem.;positive;chatbot;9;4;PROMOTER;1;0;Grupo B,Grupo H;2;2;Grupo H;Loan Inquiry
CASE-21207;2024-08-07;2024-08-04;2024-08-01;Phone support was terrible, they wasted my time.;negative;phone;122;1;DETRACTOR;0;1;Grupo E,Grupo D,Grupo C,Grupo B;4;4;Grupo B;Balance Inquiry
CASE-23269;2022-06-08;2022-06-05;2022-06-01;The chatbot made checking my interest rates so simple.;positive;email;127;4;PROMOTER;1;1;Grupo H;1;1;Grupo H;Transaction Error
CASE-25145;2023-08-13;2023-08-13;2023-08-01;The phone team made my experience so pleasant today.;positive;chatbot;5;4;PROMOTER;1;1;Grupo G;1;1;Grupo G;Loan Inquiry
CASE-17180;2023-04-28;2023-04-23;2023-04-01;The phone team was amazing with my inquiry.;positive;email;108;5;PROMOTER;1;1;Grupo J;1;1;Grupo J;Fees Inquiry
